"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"6","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductImageCropUtils.java","2","105","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Performance","IntegerInstantiation"
"7","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductImageCropUtils.java","2","106","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Performance","IntegerInstantiation"
"8","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductImageCropUtils.java","2","106","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Performance","IntegerInstantiation"
"9","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductImageCropUtils.java","3","165","String.indexOf(char) is faster than String.indexOf(String).","Performance","UseIndexOfChar"
"1","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductImageSizeUtils.java","3","94","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"1","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","59","Dont create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"2","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","97","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"3","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","97","Dont create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"4","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","149","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"5","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","149","Dont create instances of already existing BigInteger and BigDecimal (ZERO, ONE, TEN)","Performance","BigIntegerInstantiation"
"6","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductPriceUtils.java","3","517","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"1","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductUtils.java","3","17","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"2","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductUtils.java","3","18","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"3","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductUtils.java","3","33","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"4","com.salesmanager.core.business.utils","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ProductUtils.java","3","34","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"1","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","29","StringBuffer constructor is initialized with size 16, but has at least 40 characters appended.","Performance","InsufficientStringBufferDeclaration"
"2","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","30","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"3","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","30","StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","Performance","ConsecutiveLiteralAppends"
"4","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","30","StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","Performance","ConsecutiveAppendsShouldReuse"
"5","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","31","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"6","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","31","StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","Performance","ConsecutiveLiteralAppends"
"7","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","31","StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","Performance","ConsecutiveAppendsShouldReuse"
"8","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","32","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"9","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","32","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"10","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","32","StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","Performance","ConsecutiveLiteralAppends"
"11","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","32","StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","Performance","ConsecutiveAppendsShouldReuse"
"12","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","33","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"13","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","46","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"14","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","46","StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","Performance","ConsecutiveAppendsShouldReuse"
"15","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","54","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"16","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","56","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"17","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","64","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"18","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","69","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"19","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","69","StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","Performance","ConsecutiveLiteralAppends"
"20","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxPageableResponse.java","3","73","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"1","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxResponse.java","3","63","Avoid using redundant field initializer for 'statusMessage'","Performance","RedundantFieldInitializer"
"2","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxResponse.java","3","76","StringBuffer constructor is initialized with size 16, but has at least 28 characters appended.","Performance","InsufficientStringBufferDeclaration"
"3","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxResponse.java","3","77","Avoid appending characters as strings in StringBuffer.append.","Performance","AppendCharacterWithChar"
"4","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxResponse.java","3","77","StringBuffer (or StringBuilder).append is called 6 consecutive times with literals. Use a single append with a single combined String.","Performance","ConsecutiveLiteralAppends"
"5","com.salesmanager.core.business.utils.ajax","/app/sm-core/src/main/java/com/salesmanager/core/business/utils/ajax/AjaxResponse.java","3","77","StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","Performance","ConsecutiveAppendsShouldReuse"
